"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004M","B08301_004MA","B08301_004EA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010M","B08301_010MA","B08301_010EA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","1010","158","null","null","702","null","134","null","671","133","null","null","31","18","null","null","21","17","null","null","0","null","12","null","10","14","null","null","0","12","null","null","0","12","null","null","189","71","null","null","0","12","null","null","23","20","null","null","166","null","71","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","13","10","null","null","9","13","null","null","97","null","57","null",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","1545","235","null","null","322","null","83","null","236","72","null","null","86","56","null","null","52","37","null","null","0","null","17","null","0","17","null","null","28","43","null","null","6","13","null","null","194","78","null","null","62","42","null","null","80","37","null","null","52","null","34","null","0","17","null","null","0","17","null","null","7","14","null","null","0","null","17","null","8","15","null","null","800","160","null","null","38","33","null","null","176","null","93","null",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","1923","307","null","null","856","null","247","null","834","247","null","null","22","25","null","null","22","25","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","425","98","null","null","64","50","null","null","179","70","null","null","175","null","69","null","7","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","39","26","null","null","170","71","null","null","7","11","null","null","426","null","149","null",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","1907","322","null","null","971","null","166","null","936","165","null","null","35","32","null","null","24","27","null","null","11","null","17","null","0","12","null","null","0","12","null","null","0","12","null","null","342","96","null","null","15","17","null","null","81","55","null","null","246","null","76","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","69","51","null","null","44","33","null","null","25","23","null","null","456","null","274","null",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","1587","197","null","null","956","null","155","null","829","160","null","null","127","65","null","null","119","64","null","null","0","null","12","null","8","13","null","null","0","12","null","null","0","12","null","null","306","71","null","null","12","13","null","null","40","30","null","null","241","null","65","null","13","20","null","null","0","12","null","null","0","12","null","null","0","null","12","null","5","8","null","null","28","23","null","null","16","18","null","null","276","null","99","null",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","1635","236","null","null","936","null","169","null","788","158","null","null","148","64","null","null","118","59","null","null","0","null","12","null","30","33","null","null","0","12","null","null","0","12","null","null","388","127","null","null","50","41","null","null","33","31","null","null","305","null","114","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","10","15","null","null","74","76","null","null","12","13","null","null","215","null","81","null",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","1846","410","null","null","1374","null","375","null","1212","318","null","null","162","126","null","null","122","120","null","null","6","null","10","null","25","24","null","null","0","12","null","null","9","15","null","null","140","59","null","null","113","62","null","null","27","21","null","null","0","null","12","null","0","12","null","null","0","12","null","null","11","14","null","null","0","null","12","null","34","32","null","null","94","59","null","null","34","38","null","null","159","null","83","null",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","1729","358","null","null","651","null","252","null","640","250","null","null","11","18","null","null","11","18","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","138","75","null","null","14","23","null","null","35","29","null","null","89","null","67","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","110","62","null","null","624","195","null","null","0","12","null","null","206","null","127","null",
"1400000US17031809401","Census Tract 8094.01, Cook County, Illinois","954","241","null","null","347","null","126","null","292","113","null","null","55","62","null","null","55","62","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","247","129","null","null","32","29","null","null","64","44","null","null","151","null","120","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","15","25","null","null","112","78","null","null","0","12","null","null","233","null","147","null",
"1400000US17031809402","Census Tract 8094.02, Cook County, Illinois","934","212","null","null","306","null","120","null","283","111","null","null","23","27","null","null","23","27","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","204","93","null","null","97","67","null","null","63","51","null","null","30","null","33","null","14","22","null","null","0","12","null","null","0","12","null","null","0","null","12","null","39","60","null","null","201","95","null","null","12","24","null","null","172","null","127","null",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","2213","440","null","null","964","null","245","null","895","250","null","null","69","57","null","null","69","57","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","392","162","null","null","110","101","null","null","115","80","null","null","167","null","108","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","128","128","null","null","320","92","null","null","9","15","null","null","400","null","222","null",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","1467","268","null","null","1014","null","238","null","944","228","null","null","70","47","null","null","61","50","null","null","9","null","15","null","0","12","null","null","0","12","null","null","0","12","null","null","214","95","null","null","30","32","null","null","66","49","null","null","118","null","68","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","78","44","null","null","79","55","null","null","10","15","null","null","72","null","56","null",
