"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011EA","B08301_011M","B08301_011MA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013M","B08301_013MA","B08301_013EA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017M","B08301_017MA","B08301_017EA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","1722","203","null","null","1569","197","null","null","1423","null","192","null","146","null","61","null","113","null","58","null","23","22","null","null","0","11","null","null","0","11","null","null","10","null","16","null","133","null","61","null","57","null","46","null","0","11","null","null","26","24","null","null","50","47","null","null","0","null","11","null","0","null","11","null","0","11","null","null","6","9","null","null","8","12","null","null","6","null","11","null","0","null","11","null",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","2346","319","null","null","2088","303","null","null","1877","null","281","null","211","null","171","null","130","null","99","null","81","96","null","null","0","11","null","null","0","11","null","null","0","null","11","null","146","null","106","null","57","null","51","null","0","11","null","null","0","11","null","null","89","90","null","null","0","null","11","null","0","null","11","null","0","11","null","null","45","42","null","null","0","11","null","null","0","null","11","null","67","null","46","null",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","1831","183","null","null","1422","176","null","null","1276","null","174","null","146","null","80","null","107","null","61","null","0","11","null","null","39","58","null","null","0","11","null","null","0","null","11","null","233","null","79","null","35","null","32","null","0","11","null","null","10","14","null","null","188","65","null","null","0","null","11","null","7","null","11","null","0","11","null","null","0","11","null","null","9","13","null","null","12","null","18","null","148","null","100","null",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","1744","164","null","null","1314","167","null","null","1252","null","163","null","62","null","36","null","53","null","32","null","9","15","null","null","0","11","null","null","0","11","null","null","0","null","11","null","190","null","70","null","7","null","10","null","0","11","null","null","15","17","null","null","168","67","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","27","19","null","null","13","null","20","null","200","null","92","null",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","2187","208","null","null","1550","209","null","null","1448","null","205","null","102","null","47","null","85","null","46","null","17","19","null","null","0","11","null","null","0","11","null","null","0","null","11","null","384","null","84","null","37","null","26","null","0","11","null","null","148","55","null","null","199","62","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","93","61","null","null","0","null","11","null","160","null","65","null",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","2340","191","null","null","1930","183","null","null","1711","null","179","null","219","null","122","null","170","null","103","null","39","50","null","null","0","15","null","null","0","15","null","null","10","null","16","null","278","null","95","null","0","null","15","null","0","15","null","null","72","44","null","null","206","89","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","20","23","null","null","8","null","13","null","104","null","47","null",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","935","108","null","null","805","104","null","null","707","null","99","null","98","null","44","null","63","null","39","null","10","14","null","null","10","11","null","null","0","11","null","null","15","null","20","null","90","null","39","null","7","null","8","null","0","11","null","null","59","33","null","null","24","21","null","null","0","null","11","null","0","null","11","null","0","11","null","null","8","12","null","null","0","11","null","null","12","null","14","null","20","null","19","null",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","1073","122","null","null","808","119","null","null","665","null","95","null","143","null","84","null","129","null","84","null","14","23","null","null","0","11","null","null","0","11","null","null","0","null","11","null","170","null","60","null","0","null","11","null","0","11","null","null","8","16","null","null","162","56","null","null","0","null","11","null","9","null","14","null","0","11","null","null","5","10","null","null","9","15","null","null","8","null","14","null","64","null","35","null",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","2341","225","null","null","1866","215","null","null","1762","null","212","null","104","null","52","null","41","null","24","null","39","30","null","null","24","31","null","null","0","11","null","null","0","null","11","null","281","null","95","null","17","null","24","null","0","11","null","null","54","31","null","null","210","87","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","73","49","null","null","19","null","24","null","102","null","46","null",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","2270","186","null","null","1843","197","null","null","1601","null","174","null","242","null","115","null","224","null","114","null","10","17","null","null","0","11","null","null","8","13","null","null","0","null","11","null","190","null","72","null","27","null","37","null","0","11","null","null","22","25","null","null","141","60","null","null","0","null","11","null","7","null","11","null","0","11","null","null","18","20","null","null","67","48","null","null","65","null","50","null","80","null","75","null",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","2951","271","null","null","2355","321","null","null","2129","null","319","null","226","null","107","null","185","null","100","null","13","21","null","null","0","15","null","null","14","23","null","null","14","null","22","null","326","null","146","null","65","null","73","null","0","15","null","null","41","39","null","null","220","139","null","null","0","null","15","null","0","null","15","null","0","15","null","null","15","26","null","null","116","116","null","null","0","null","15","null","139","null","76","null",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","3027","329","null","null","2603","280","null","null","2316","null","248","null","287","null","131","null","270","null","129","null","0","15","null","null","0","15","null","null","0","15","null","null","17","null","27","null","234","null","168","null","183","null","160","null","0","15","null","null","14","21","null","null","37","47","null","null","0","null","15","null","14","null","22","null","0","15","null","null","0","15","null","null","0","15","null","null","32","null","39","null","144","null","111","null",
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","3757","417","null","null","3367","371","null","null","2868","null","370","null","499","null","243","null","396","null","211","null","103","120","null","null","0","15","null","null","0","15","null","null","0","null","15","null","117","null","77","null","45","null","54","null","0","15","null","null","32","36","null","null","40","40","null","null","0","null","15","null","20","null","30","null","0","15","null","null","15","25","null","null","72","82","null","null","37","null","58","null","129","null","107","null",
