"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031803610","Census Tract 8036.10, Cook County, Illinois","7491","637","null","null","5197","554","null","null","328","211","null","null","48","57","null","null","1520","null","450","null","0","15","null","null","235","210","null","null","163","130","null","null","78","87","null","null","85","null","92","null",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","5881","578","null","null","3322","566","null","null","295","178","null","null","0","15","null","null","676","null","212","null","0","15","null","null","1560","532","null","null","28","36","null","null","13","22","null","null","15","null","29","null",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","3606","505","null","null","1916","363","null","null","203","132","null","null","23","25","null","null","421","null","355","null","0","11","null","null","1043","482","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","2658","218","null","null","2180","224","null","null","15","18","null","null","0","11","null","null","342","null","140","null","0","11","null","null","47","68","null","null","74","83","null","null","0","11","null","null","74","null","83","null",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","5952","361","null","null","4616","505","null","null","14","23","null","null","0","15","null","null","889","null","415","null","0","15","null","null","218","231","null","null","215","154","null","null","0","15","null","null","215","null","154","null",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","5000","398","null","null","4385","349","null","null","3","3","null","null","0","15","null","null","342","null","283","null","0","15","null","null","135","143","null","null","135","97","null","null","35","44","null","null","100","null","83","null",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","3363","352","null","null","2810","335","null","null","90","86","null","null","80","118","null","null","368","null","171","null","0","11","null","null","15","24","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","3710","261","null","null","3588","250","null","null","67","56","null","null","0","11","null","null","47","null","41","null","0","11","null","null","0","11","null","null","8","13","null","null","0","11","null","null","8","null","13","null",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","4487","273","null","null","3868","279","null","null","41","31","null","null","0","11","null","null","213","null","112","null","0","11","null","null","309","95","null","null","56","64","null","null","0","11","null","null","56","null","64","null",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","6621","298","null","null","5607","271","null","null","21","17","null","null","0","15","null","null","878","null","149","null","38","57","null","null","0","15","null","null","77","71","null","null","0","15","null","null","77","null","71","null",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","5079","238","null","null","3578","254","null","null","28","26","null","null","0","11","null","null","1384","null","266","null","0","11","null","null","2","4","null","null","87","74","null","null","0","11","null","null","87","null","74","null",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","4320","220","null","null","3575","180","null","null","57","65","null","null","0","11","null","null","542","null","132","null","0","11","null","null","0","11","null","null","146","120","null","null","10","16","null","null","136","null","116","null",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","7009","354","null","null","5100","321","null","null","125","137","null","null","14","23","null","null","1477","null","199","null","0","15","null","null","180","159","null","null","113","90","null","null","34","50","null","null","79","null","75","null",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","3815","279","null","null","1602","278","null","null","339","151","null","null","0","11","null","null","1646","null","284","null","13","21","null","null","151","182","null","null","64","54","null","null","41","50","null","null","23","null","24","null",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","2992","241","null","null","2410","252","null","null","181","148","null","null","0","11","null","null","164","null","115","null","0","11","null","null","124","134","null","null","113","82","null","null","43","51","null","null","70","null","64","null",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","7989","356","null","null","5810","563","null","null","85","81","null","null","14","23","null","null","1886","null","487","null","0","15","null","null","0","15","null","null","194","155","null","null","91","93","null","null","103","null","123","null",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","7838","356","null","null","6558","399","null","null","0","15","null","null","0","15","null","null","1140","null","256","null","0","15","null","null","25","46","null","null","115","109","null","null","53","80","null","null","62","null","76","null",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","7962","539","null","null","4725","584","null","null","259","232","null","null","79","90","null","null","304","null","145","null","8","15","null","null","2352","809","null","null","235","141","null","null","0","15","null","null","235","null","141","null",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","6138","392","null","null","3868","477","null","null","71","85","null","null","0","15","null","null","21","null","26","null","0","15","null","null","1976","510","null","null","202","156","null","null","116","110","null","null","86","null","111","null",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","5157","402","null","null","3371","278","null","null","88","74","null","null","0","15","null","null","1223","null","323","null","0","15","null","null","291","108","null","null","184","130","null","null","32","35","null","null","152","null","130","null",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","2957","252","null","null","1610","368","null","null","43","20","null","null","0","11","null","null","577","null","280","null","0","11","null","null","674","329","null","null","53","72","null","null","47","71","null","null","6","null","9","null",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","9358","505","null","null","5681","584","null","null","216","137","null","null","0","15","null","null","2244","null","385","null","0","15","null","null","1103","498","null","null","114","146","null","null","99","145","null","null","15","null","26","null",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","8507","522","null","null","4350","733","null","null","31","49","null","null","74","127","null","null","2315","null","428","null","0","15","null","null","1477","791","null","null","260","243","null","null","8","14","null","null","252","null","242","null",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","6834","488","null","null","4844","599","null","null","406","258","null","null","103","176","null","null","1012","null","285","null","0","15","null","null","319","272","null","null","150","109","null","null","0","15","null","null","150","null","109","null",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","5326","487","null","null","3110","547","null","null","205","140","null","null","0","15","null","null","601","null","230","null","0","15","null","null","1313","642","null","null","97","79","null","null","59","59","null","null","38","null","54","null",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","3376","418","null","null","1072","379","null","null","363","230","null","null","0","11","null","null","136","null","98","null","0","11","null","null","1734","534","null","null","71","92","null","null","27","54","null","null","44","null","74","null",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","6194","589","null","null","3025","448","null","null","187","108","null","null","49","77","null","null","795","null","201","null","0","15","null","null","1948","495","null","null","190","112","null","null","111","99","null","null","79","null","63","null",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","3652","341","null","null","2864","365","null","null","92","106","null","null","17","26","null","null","181","null","124","null","0","11","null","null","432","260","null","null","66","58","null","null","0","11","null","null","66","null","58","null",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","4988","443","null","null","3830","343","null","null","141","195","null","null","13","23","null","null","587","null","168","null","0","15","null","null","263","259","null","null","154","144","null","null","16","24","null","null","138","null","145","null",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","12552","641","null","null","8202","591","null","null","375","304","null","null","43","68","null","null","3544","null","764","null","0","17","null","null","207","174","null","null","181","184","null","null","0","17","null","null","181","null","184","null",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","2469","221","null","null","1089","273","null","null","256","178","null","null","10","15","null","null","374","null","225","null","0","11","null","null","733","272","null","null","7","12","null","null","0","11","null","null","7","null","12","null",
