"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","12210","null","627","null","7876","721","null","null","321","null","198","null","32","null","52","null","3331","null","456","null","0","null","18","null","282","192","null","null","368","null","241","null","95","null","147","null","273","null","216","null",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","2347","null","336","null","857","288","null","null","126","null","101","null","0","null","11","null","492","null","251","null","0","null","11","null","868","374","null","null","4","null","8","null","0","null","11","null","4","null","8","null",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","5636","null","744","null","2958","557","null","null","77","null","88","null","0","null","16","null","394","null","287","null","0","null","16","null","1969","787","null","null","238","null","256","null","0","null","16","null","238","null","256","null",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","6428","null","462","null","2704","681","null","null","283","null","301","null","0","null","16","null","185","null","204","null","0","null","16","null","3208","830","null","null","48","null","56","null","0","null","16","null","48","null","56","null",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","2611","null","375","null","867","199","null","null","183","null","142","null","30","null","53","null","261","null","121","null","9","null","16","null","1232","444","null","null","29","null","36","null","17","null","32","null","12","null","20","null",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","5154","null","508","null","3231","479","null","null","305","null","203","null","59","null","130","null","782","null","284","null","0","null","16","null","650","347","null","null","127","null","128","null","17","null","27","null","110","null","124","null",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","7454","null","290","null","5826","404","null","null","40","null","46","null","0","null","16","null","1230","null","277","null","23","null","36","null","196","240","null","null","139","null","111","null","43","null","68","null","96","null","90","null",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","6875","null","317","null","5752","490","null","null","17","null","28","null","0","null","16","null","996","null","401","null","0","null","16","null","69","74","null","null","41","null","66","null","0","null","16","null","41","null","66","null",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","3793","null","237","null","2658","233","null","null","112","null","126","null","0","null","11","null","750","null","192","null","0","null","11","null","210","225","null","null","63","null","62","null","0","null","11","null","63","null","62","null",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","5635","null","518","null","3475","505","null","null","22","null","30","null","0","null","16","null","1732","null","464","null","0","null","16","null","260","294","null","null","146","null","108","null","66","null","77","null","80","null","73","null",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","2202","null","245","null","1829","235","null","null","0","null","11","null","0","null","11","null","225","null","120","null","0","null","11","null","98","139","null","null","50","null","51","null","0","null","11","null","50","null","51","null",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","4345","null","288","null","3388","324","null","null","44","null","61","null","0","null","11","null","704","null","174","null","0","null","11","null","103","105","null","null","106","null","70","null","28","null","39","null","78","null","61","null",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","6803","null","599","null","2532","587","null","null","824","null","427","null","0","null","16","null","1760","null","473","null","0","null","16","null","1528","669","null","null","159","null","105","null","94","null","110","null","65","null","68","null",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","3958","null","337","null","2285","318","null","null","259","null","181","null","21","null","33","null","1021","null","266","null","0","null","11","null","217","119","null","null","155","null","138","null","111","null","130","null","44","null","47","null",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","2441","null","245","null","2071","257","null","null","0","null","11","null","13","null","20","null","292","null","122","null","0","null","11","null","6","9","null","null","59","null","55","null","14","null","16","null","45","null","52","null",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","6272","null","563","null","3853","668","null","null","564","null","307","null","27","null","30","null","1125","null","315","null","0","null","16","null","624","453","null","null","79","null","79","null","42","null","64","null","37","null","41","null",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","4347","null","337","null","3677","314","null","null","0","null","11","null","0","null","11","null","436","null","121","null","0","null","11","null","193","237","null","null","41","null","41","null","11","null","19","null","30","null","37","null",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","7839","null","602","null","3896","557","null","null","648","null","291","null","0","null","16","null","2507","null","425","null","0","null","16","null","673","489","null","null","115","null","108","null","33","null","52","null","82","null","94","null",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","5758","null","477","null","3887","425","null","null","152","null","96","null","7","null","13","null","1066","null","218","null","0","null","16","null","541","420","null","null","105","null","63","null","0","null","16","null","105","null","63","null",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","4141","null","400","null","2678","296","null","null","206","null","135","null","0","null","11","null","1168","null","375","null","0","null","11","null","59","98","null","null","30","null","35","null","0","null","11","null","30","null","35","null",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","3414","null","220","null","2807","277","null","null","108","null","117","null","0","null","11","null","259","null","134","null","0","null","11","null","124","141","null","null","116","null","72","null","46","null","53","null","70","null","55","null",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","3478","null","431","null","1164","326","null","null","122","null","99","null","19","null","30","null","1021","null","417","null","0","null","11","null","1048","478","null","null","104","null","95","null","15","null","18","null","89","null","90","null",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","5684","null","479","null","3143","361","null","null","121","null","100","null","0","null","16","null","1654","null","293","null","0","null","16","null","746","482","null","null","20","null","24","null","0","null","16","null","20","null","24","null",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","5968","null","472","null","4722","451","null","null","115","null","131","null","0","null","16","null","990","null","473","null","0","null","16","null","0","16","null","null","141","null","192","null","0","null","16","null","141","null","192","null",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","6401","null","518","null","3707","615","null","null","251","null","181","null","0","null","16","null","1602","null","539","null","0","null","16","null","344","286","null","null","497","null","358","null","305","null","368","null","192","null","109","null",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","7414","null","508","null","5031","540","null","null","519","null","435","null","0","null","16","null","965","null","262","null","0","null","16","null","810","656","null","null","89","null","79","null","0","null","16","null","89","null","79","null",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","3571","null","393","null","2038","322","null","null","464","null","171","null","0","null","11","null","318","null","168","null","0","null","11","null","735","232","null","null","16","null","36","null","0","null","11","null","16","null","36","null",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","5180","null","308","null","3942","400","null","null","385","null","286","null","0","null","16","null","540","null","314","null","0","null","16","null","235","176","null","null","78","null","71","null","0","null","16","null","78","null","71","null",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","2453","null","122","null","2334","144","null","null","9","null","15","null","0","null","11","null","110","null","89","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","4085","null","198","null","3538","181","null","null","37","null","46","null","0","null","11","null","353","null","137","null","0","null","11","null","0","11","null","null","157","null","110","null","0","null","11","null","157","null","110","null",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","7132","null","436","null","4986","408","null","null","323","null","207","null","27","null","42","null","983","null","285","null","0","null","16","null","542","270","null","null","271","null","163","null","49","null","79","null","222","null","158","null",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","6741","null","395","null","6177","415","null","null","62","null","50","null","0","null","16","null","357","null","175","null","0","null","16","null","63","69","null","null","82","null","107","null","0","null","16","null","82","null","107","null",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","5722","null","492","null","4078","431","null","null","0","null","16","null","4","null","10","null","971","null","289","null","0","null","16","null","482","503","null","null","187","null","151","null","32","null","55","null","155","null","130","null",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","4769","null","306","null","4450","356","null","null","84","null","98","null","0","null","11","null","162","null","137","null","0","null","11","null","0","11","null","null","73","null","50","null","0","null","11","null","73","null","50","null",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","6926","null","492","null","4603","511","null","null","351","null","176","null","15","null","23","null","1153","null","265","null","0","null","16","null","687","374","null","null","117","null","138","null","0","null","16","null","117","null","138","null",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","7384","null","21","null","3670","840","null","null","370","null","295","null","0","null","16","null","573","null","304","null","0","null","16","null","2756","774","null","null","15","null","26","null","15","null","26","null","0","null","16","null",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","2557","null","241","null","2163","248","null","null","103","null","89","null","0","null","11","null","194","null","127","null","0","null","11","null","0","11","null","null","97","null","87","null","0","null","11","null","97","null","87","null",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","6796","null","612","null","3714","517","null","null","211","null","184","null","183","null","228","null","1277","null","409","null","0","null","16","null","1040","394","null","null","371","null","332","null","94","null","115","null","277","null","310","null",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","7373","null","758","null","3231","568","null","null","321","null","202","null","0","null","16","null","1104","null","348","null","0","null","16","null","2594","934","null","null","123","null","73","null","0","null","16","null","123","null","73","null",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","4230","null","272","null","3800","298","null","null","40","null","64","null","0","null","11","null","390","null","87","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","4149","null","287","null","3614","330","null","null","70","null","45","null","0","null","11","null","371","null","265","null","0","null","11","null","83","108","null","null","11","null","19","null","0","null","11","null","11","null","19","null",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","7036","null","497","null","3643","452","null","null","192","null","114","null","0","null","16","null","1478","null","550","null","13","null","22","null","1673","425","null","null","37","null","67","null","0","null","16","null","37","null","67","null",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","3153","null","275","null","2146","275","null","null","0","null","11","null","0","null","11","null","808","null","208","null","0","null","11","null","95","109","null","null","104","null","95","null","48","null","60","null","56","null","56","null",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","3250","null","234","null","2472","211","null","null","66","null","57","null","0","null","11","null","672","null","130","null","0","null","11","null","5","11","null","null","35","null","33","null","0","null","11","null","35","null","33","null",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","3996","null","311","null","2785","226","null","null","114","null","68","null","0","null","11","null","928","null","198","null","0","null","11","null","128","106","null","null","41","null","49","null","0","null","11","null","41","null","49","null",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","3358","null","254","null","2206","293","null","null","0","null","11","null","0","null","11","null","913","null","165","null","0","null","11","null","188","191","null","null","51","null","43","null","0","null","11","null","51","null","43","null",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","3548","null","175","null","2311","274","null","null","52","null","67","null","0","null","11","null","1105","null","226","null","0","null","11","null","24","42","null","null","56","null","54","null","0","null","11","null","56","null","54","null",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","3913","null","298","null","3375","320","null","null","0","null","11","null","0","null","11","null","448","null","210","null","0","null","11","null","24","26","null","null","66","null","68","null","0","null","11","null","66","null","68","null",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","4926","null","390","null","3986","419","null","null","2","null","3","null","78","null","114","null","656","null","217","null","0","null","11","null","125","171","null","null","79","null","76","null","32","null","39","null","47","null","61","null",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","3737","null","333","null","3343","338","null","null","79","null","104","null","0","null","11","null","258","null","217","null","0","null","11","null","0","11","null","null","57","null","48","null","0","null","11","null","57","null","48","null",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","3740","null","257","null","3717","257","null","null","6","null","12","null","0","null","11","null","0","null","11","null","0","null","11","null","11","15","null","null","6","null","11","null","0","null","11","null","6","null","11","null",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","4625","null","224","null","4522","232","null","null","23","null","36","null","0","null","11","null","59","null","47","null","0","null","11","null","10","15","null","null","11","null","17","null","0","null","11","null","11","null","17","null",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","5152","null","283","null","4932","274","null","null","0","null","16","null","0","null","16","null","148","null","152","null","0","null","16","null","0","16","null","null","72","null","84","null","0","null","16","null","72","null","84","null",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","1944","null","184","null","1834","204","null","null","2","null","5","null","7","null","11","null","74","null","74","null","0","null","11","null","0","11","null","null","27","null","29","null","1","null","3","null","26","null","28","null",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","2348","null","154","null","2084","225","null","null","21","null","26","null","0","null","11","null","195","null","187","null","0","null","11","null","3","6","null","null","45","null","35","null","0","null","11","null","45","null","35","null",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","5136","null","489","null","4831","543","null","null","1","null","2","null","0","null","16","null","143","null","93","null","0","null","16","null","133","145","null","null","28","null","32","null","0","null","16","null","28","null","32","null",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","4124","null","310","null","3524","303","null","null","16","null","28","null","0","null","11","null","310","null","163","null","0","null","11","null","203","255","null","null","71","null","64","null","0","null","11","null","71","null","64","null",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","6274","null","374","null","4889","388","null","null","263","null","236","null","13","null","20","null","971","null","259","null","0","null","16","null","106","135","null","null","32","null","53","null","32","null","53","null","0","null","16","null",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","6256","null","460","null","3181","417","null","null","261","null","185","null","0","null","16","null","2371","null","475","null","0","null","16","null","343","300","null","null","100","null","106","null","56","null","91","null","44","null","51","null",
